,Date_first_seen,Duration,Proto,Src_IP_Addr,Src_Pt,Dst_IP_Addr,Dst_Pt,Packets,Bytes,Flows,Flags,Tos,class,attackType,attackID,attackDescription,year,day,month
1184,2017-03-16 04:47:00.610,9.132,TCP  ,EXT_SERVER,22,10012_231,36889.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,16,3
1185,2017-03-16 05:36:13.398,0.052,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51842.0,7,     556,1,.AP.SF,0,normal,---,---,---,2017,16,3
1186,2017-03-18 19:05:37.331,227.548,TCP  ,10004_36,57739,EXT_SERVER,22.0,4,     224,1,.A..S.,0,suspicious,---,---,---,2017,18,3
1187,2017-03-18 17:41:40.195,0.094,TCP  ,OPENSTACK_NET,61656,EXT_SERVER,8000.0,6,     589,1,.AP.SF,0,normal,---,---,---,2017,18,3
1188,2017-03-21 03:12:10.568,8.482,TCP  ,10004_36,39459,EXT_SERVER,22.0,5,     307,1,.APRSF,0,suspicious,---,---,---,2017,21,3
1189,2017-03-19 13:10:26.562,30.996,TCP  ,10004_36,48178,EXT_SERVER,22.0,1,      60,1,....S.,0,suspicious,---,---,---,2017,19,3
1190,2017-03-18 01:51:40.572,0.046,TCP  ,OPENSTACK_NET,50140,EXT_SERVER,8000.0,6,     589,1,.AP.SF,0,normal,---,---,---,2017,18,3
1191,2017-03-19 00:21:00.039,121.478,TCP  ,EXT_SERVER,22,10004_36,13678.0,13,    8541,1,.AP.SF,0,suspicious,---,---,---,2017,19,3
1192,2017-03-20 10:49:42.071,0.061,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,52186.0,7,     639,1,.AP.SF,0,normal,---,---,---,2017,20,3
1193,2017-03-21 12:01:16.602,21.244,TCP  ,EXT_SERVER,22,10767_152,37606.0,29,    3913,1,.APRSF,0,suspicious,---,---,---,2017,21,3
1194,2017-03-20 00:46:40.241,0.071,TCP  ,OPENSTACK_NET,54028,EXT_SERVER,8000.0,6,     589,1,.AP.SF,0,normal,---,---,---,2017,20,3
1195,2017-03-21 00:58:40.555,0.059,TCP  ,OPENSTACK_NET,53302,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,2017,21,3
1196,2017-03-21 04:16:44.066,11.118,TCP  ,EXT_SERVER,22,10006_27,12612.0,22,    5361,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
1197,2017-03-15 02:35:59.140,97.515,TCP  ,EXT_SERVER,22,10004_35,13651.0,11,    6694,1,.AP.SF,0,suspicious,---,---,---,2017,15,3
1198,2017-03-20 11:41:32.117,0.961,TCP  ,EXT_SERVER,22,17173_42,23299.0,5,    1285,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
1199,2017-03-18 00:19:39.631,210.033,TCP  ,EXT_SERVER,22,10004_36,25462.0,12,     822,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
1200,2017-03-18 03:17:29.444,2.627,TCP  ,10223_107,51087,EXT_SERVER,22.0,13,    1593,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
1201,2017-03-20 06:21:18.814,0.932,TCP  ,17173_42,48109,EXT_SERVER,22.0,6,     340,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
1202,2017-03-18 15:04:40.221,0.051,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,58950.0,7,     556,1,.AP.SF,0,normal,---,---,---,2017,18,3
1203,2017-03-18 03:51:27.689,21.353,TCP  ,EXT_SERVER,22,14105_47,58232.0,29,    3993,1,.APRSF,0,suspicious,---,---,---,2017,18,3
1204,2017-03-16 05:57:05.757,0.293,TCP  ,EXT_SERVER,22,12102_80,54023.0,1,      44,1,.A..S.,0,suspicious,---,---,---,2017,16,3
1205,2017-03-18 11:41:22.302,120.925,TCP  ,EXT_SERVER,22,10004_36,47028.0,7,    2389,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
1206,2017-03-18 05:22:40.174,0.082,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,65269.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,18,3
1207,2017-03-17 22:36:01.426,19.359,TCP  ,EXT_SERVER,22,14105_47,52494.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,2017,17,3
1208,2017-03-21 02:12:44.892,9.35,TCP  ,EXT_SERVER,22,10006_27,47015.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
1209,2017-03-19 22:43:27.919,3.983,TCP  ,16918_230,34658,EXT_SERVER,22.0,12,    1808,1,.AP.SF,0,suspicious,---,---,---,2017,19,3
1210,2017-03-16 17:45:54.000,0.048,TCP  ,12733_170,52195,EXT_SERVER,8000.0,5,     286,1,.APRS.,0,suspicious,---,---,---,2017,16,3
1211,2017-03-16 03:40:35.491,9.667,TCP  ,10012_195,37762,EXT_SERVER,22.0,18,    2319,1,.AP.SF,0,suspicious,---,---,---,2017,16,3
1212,2017-03-19 04:32:40.063,1.311,TCP  ,EXT_SERVER,445,16009_106,2361.0,3,     120,1,.A.R..,0,suspicious,---,---,---,2017,19,3
1213,2017-03-21 20:02:48.281,21.105,TCP  ,EXT_SERVER,22,10767_152,61995.0,28,    3929,1,.APRSF,0,suspicious,---,---,---,2017,21,3
1214,2017-03-16 04:10:59.488,9.476,TCP  ,10008_98,35759,EXT_SERVER,22.0,17,    2267,1,.AP.SF,0,suspicious,---,---,---,2017,16,3
1215,2017-03-16 20:39:28.367,30.999,TCP  ,EXT_SERVER,80,12875_68,23629.0,6,     264,1,.A..S.,0,unknown,---,---,---,2017,16,3
1216,2017-03-21 13:52:47.539,19.659,TCP  ,EXT_SERVER,22,10767_152,28605.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,2017,21,3
1217,2017-03-16 05:41:02.615,9.278,TCP  ,EXT_SERVER,22,10008_104,53336.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,16,3
1218,2017-03-21 17:50:18.431,20.321,TCP  ,EXT_SERVER,22,10767_152,61311.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,2017,21,3
1219,2017-03-16 05:39:13.453,1.197,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51896.0,7,     639,1,.AP.SF,0,normal,---,---,---,2017,16,3
1220,2017-03-15 00:23:48.637,0.073,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63268.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,15,3
1221,2017-03-18 20:01:42.537,0.046,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,52530.0,7,     639,1,.AP.SF,0,normal,---,---,---,2017,18,3
1222,2017-03-15 04:01:23.874,7.47,TCP  ,EXT_SERVER,22,10004_35,16240.0,9,    2530,1,.AP.SF,0,suspicious,---,---,---,2017,15,3
1223,2017-03-16 04:10:38.275,8.68,TCP  ,EXT_SERVER,22,10012_211,54429.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,16,3
1224,2017-03-19 00:16:40.191,0.079,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,52110.0,7,    1723,1,.AP.SF,0,normal,---,---,---,2017,19,3
1225,2017-03-15 18:11:49.304,14.998,TCP  ,EXT_SERVER,80,10958_46,49220.0,5,     220,1,.A..S.,0,unknown,---,---,---,2017,15,3
1226,2017-03-21 15:34:58.527,10.753,TCP  ,EXT_SERVER,22,10006_27,34491.0,21,    3425,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
1227,2017-03-17 07:04:40.569,0.048,TCP  ,OPENSTACK_NET,54589,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,2017,17,3
1228,2017-03-20 21:18:24.446,13.303,TCP  ,EXT_SERVER,22,10527_71,53159.0,19,    3197,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
1229,2017-03-16 23:28:40.574,0.046,TCP  ,OPENSTACK_NET,63128,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,2017,16,3
1230,2017-03-15 05:36:17.577,6.87,TCP  ,10004_35,32693,EXT_SERVER,22.0,7,     413,1,.APRSF,0,suspicious,---,---,---,2017,15,3
1231,2017-03-17 18:18:51.017,0.486,TCP  ,14118_183,46586,EXT_SERVER,22.0,2,      92,1,...RS.,0,suspicious,---,---,---,2017,17,3
1232,2017-03-18 02:17:58.137,9.783,TCP  ,EXT_SERVER,22,10054_249,60702.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
1233,2017-03-18 22:01:35.911,31.0,TCP  ,EXT_SERVER,80,15588_32,55979.0,6,     264,1,.A..S.,0,unknown,---,---,---,2017,18,3
1234,2017-03-18 06:09:11.784,21.764,TCP  ,EXT_SERVER,22,14105_47,38328.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,2017,18,3
1235,2017-03-18 21:49:29.328,30.998,TCP  ,15588_32,34507,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---,2017,18,3
1236,2017-03-21 10:58:20.044,17.839,TCP  ,17800_238,1930,EXT_SERVER,22.0,24,    2889,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
1237,2017-03-15 05:23:38.970,0.0,TCP  ,EXT_SERVER,23,10381_141,43587.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,15,3
1238,2017-03-18 02:26:33.918,9.786,TCP  ,EXT_SERVER,22,10054_224,41804.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
1239,2017-03-21 12:13:38.733,15.087,TCP  ,18672_14,4587,EXT_SERVER,22.0,19,    3055,1,.APRS.,0,suspicious,---,---,---,2017,21,3
1240,2017-03-15 17:58:53.440,8847.706,TCP  ,EXT_SERVER,80,11405_206,403.0,79,    3476,1,.A..S.,0,unknown,---,---,---,2017,15,3
1241,2017-03-16 00:33:13.397,0.052,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,62960.0,7,     556,1,.AP.SF,0,normal,---,---,---,2017,16,3
1242,2017-03-16 15:45:09.822,15.47,TCP  ,10004_36,61217,EXT_SERVER,22.0,3,     166,1,...RS.,0,suspicious,---,---,---,2017,16,3
1243,2017-03-17 02:59:32.083,0.0,TCP  ,EXT_SERVER,23,13251_95,15077.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,17,3
1244,2017-03-21 10:48:53.287,14.937,TCP  ,18672_14,4258,EXT_SERVER,22.0,14,    2825,1,.APRS.,0,suspicious,---,---,---,2017,21,3
1245,2017-03-18 02:16:42.142,0.067,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50573.0,7,    1727,1,.AP.SF,0,normal,---,---,---,2017,18,3
1246,2017-03-21 21:13:20.078,20.051,TCP  ,10767_152,57059,EXT_SERVER,22.0,24,    2889,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
1247,2017-03-19 00:46:16.705,15.466,TCP  ,10004_36,16716,EXT_SERVER,22.0,2,     106,1,...RS.,0,suspicious,---,---,---,2017,19,3
1248,2017-03-17 22:52:34.239,17.633,TCP  ,14105_47,4618,EXT_SERVER,22.0,24,    2900,1,.AP.SF,0,suspicious,---,---,---,2017,17,3
1249,2017-03-18 22:37:48.498,30.996,TCP  ,EXT_SERVER,80,15588_32,46735.0,6,     264,1,.A..S.,0,unknown,---,---,---,2017,18,3
1250,2017-03-16 21:31:28.641,30.998,TCP  ,12875_68,7320,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---,2017,16,3
1251,2017-03-16 06:05:25.727,0.0,TCP  ,12111_190,44868,EXT_SERVER,23.0,1,      46,1,....S.,0,suspicious,---,---,---,2017,16,3
1252,2017-03-19 00:28:51.455,0.0,TCP  ,EXT_SERVER,5358,15774_134,2159.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,19,3
1253,2017-03-20 04:53:41.445,9.993,TCP  ,EXT_SERVER,22,10006_27,54758.0,21,    4333,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
1254,2017-03-17 16:34:40.095,0.051,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,60435.0,7,     556,1,.AP.SF,0,normal,---,---,---,2017,17,3
1255,2017-03-16 20:21:01.199,30.999,TCP  ,EXT_SERVER,80,12875_68,19301.0,6,     264,1,.A..S.,0,unknown,---,---,---,2017,16,3
1256,2017-03-20 20:28:58.163,0.0,TCP  ,EXT_SERVER,23,18017_122,13905.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,20,3
1257,2017-03-18 06:13:45.229,9.217,TCP  ,EXT_SERVER,22,10008_104,43312.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
1258,2017-03-18 03:46:55.677,9.516,TCP  ,EXT_SERVER,22,10008_114,46219.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
1259,2017-03-19 12:13:42.560,0.048,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,58917.0,7,     639,1,.AP.SF,0,normal,---,---,---,2017,19,3
1260,2017-03-20 13:06:01.453,23.079,TCP  ,14076_119,55168,EXT_SERVER,22.0,27,    3326,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
1261,2017-03-17 19:56:40.710,0.062,TCP  ,OPENSTACK_NET,60398,EXT_SERVER,8000.0,6,     579,1,.AP.SF,0,normal,---,---,---,2017,17,3
1262,2017-03-21 14:13:40.555,0.062,TCP  ,OPENSTACK_NET,56107,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,2017,21,3
1263,2017-03-18 16:40:36.763,7.863,TCP  ,EXT_SERVER,22,15343_174,23325.0,14,    2245,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
1264,2017-03-18 22:28:28.024,30.998,TCP  ,15588_32,46191,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---,2017,18,3
1265,2017-03-16 20:56:15.562,30.996,TCP  ,12875_68,26205,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---,2017,16,3
1266,2017-03-17 04:13:19.874,0.0,TCP  ,EXT_SERVER,5358,13328_82,7224.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,17,3
1267,2017-03-18 04:03:15.416,10.197,TCP  ,EXT_SERVER,22,10054_208,50237.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
1268,2017-03-19 23:44:46.267,0.0,TCP  ,EXT_SERVER,23,16960_240,31015.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,19,3
1269,2017-03-16 20:37:40.574,0.063,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,60203.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,16,3
1270,2017-03-20 21:15:10.529,0.0,TCP  ,EXT_SERVER,23,18055_82,35798.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,20,3
1271,2017-03-18 07:28:40.190,0.093,TCP  ,OPENSTACK_NET,51097,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,2017,18,3
1272,2017-03-20 19:31:26.465,5.479,TCP  ,EXT_SERVER,22,10004_36,30986.0,5,    1326,1,.AP.S.,0,suspicious,---,---,---,2017,20,3
1273,2017-03-21 16:08:07.736,20.181,TCP  ,EXT_SERVER,22,10767_152,40290.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,2017,21,3
1274,2017-03-19 12:43:56.405,0.0,TCP  ,16410_107,27032,EXT_SERVER,23.0,1,      46,1,....S.,0,suspicious,---,---,---,2017,19,3
1275,2017-03-17 03:58:40.054,0.051,TCP  ,OPENSTACK_NET,56869,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,2017,17,3
1276,2017-03-15 19:59:35.172,0.059,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,57092.0,7,     556,1,.AP.SF,0,normal,---,---,---,2017,15,3
1277,2017-03-21 02:19:40.247,0.063,TCP  ,OPENSTACK_NET,51964,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,2017,21,3
1278,2017-03-21 15:42:56.455,20.421,TCP  ,EXT_SERVER,22,10767_152,30888.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,2017,21,3
1279,2017-03-19 09:46:40.587,0.047,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50364.0,7,     561,1,.AP.SF,0,normal,---,---,---,2017,19,3
1280,2017-03-21 00:51:40.601,0.054,TCP  ,OPENSTACK_NET,53184,EXT_SERVER,8000.0,6,     589,1,.AP.SF,0,normal,---,---,---,2017,21,3
1281,2017-03-18 21:51:38.724,30.998,TCP  ,15588_32,55422,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---,2017,18,3
1282,2017-03-17 03:23:27.747,7.39,TCP  ,10004_36,47763,EXT_SERVER,22.0,2,     106,1,...RS.,0,suspicious,---,---,---,2017,17,3
1283,2017-03-19 14:49:11.482,0.0,TCP  ,16516_243,44271,EXT_SERVER,23.0,1,      46,1,....S.,0,suspicious,---,---,---,2017,19,3
1284,2017-03-17 22:57:18.600,18.349,TCP  ,14105_47,5834,EXT_SERVER,22.0,24,    2948,1,.AP.SF,0,suspicious,---,---,---,2017,17,3
1285,2017-03-21 07:34:40.246,0.055,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,57367.0,7,     556,1,.AP.SF,0,normal,---,---,---,2017,21,3
1286,2017-03-18 22:22:05.479,30.999,TCP  ,EXT_SERVER,80,15588_32,48989.0,6,     264,1,.A..S.,0,unknown,---,---,---,2017,18,3
1287,2017-03-16 04:30:13.397,0.048,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50703.0,7,     556,1,.AP.SF,0,normal,---,---,---,2017,16,3
1288,2017-03-20 14:53:08.438,22.88,TCP  ,EXT_SERVER,22,14076_119,45955.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,2017,20,3
1289,2017-03-21 01:41:37.505,9.61,TCP  ,EXT_SERVER,22,10012_224,56171.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
1290,2017-03-15 05:23:27.935,0.076,TCP  ,OPENSTACK_NET,51187,EXT_SERVER,8000.0,6,     589,1,.AP.SF,0,normal,---,---,---,2017,15,3
1291,2017-03-18 22:58:58.522,30.996,TCP  ,15588_32,47283,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---,2017,18,3
1292,2017-03-16 04:32:36.224,135.058,TCP  ,OPENSTACK_NET,49546,EXT_SERVER,8000.0,4,     190,1,.A..SF,0,normal,---,---,---,2017,16,3
1293,2017-03-18 21:52:00.419,31.0,TCP  ,15588_32,13574,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---,2017,18,3
1294,2017-03-17 18:07:42.908,0.05,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,53420.0,7,     639,1,.AP.SF,0,normal,---,---,---,2017,17,3
1295,2017-03-15 15:59:35.173,0.053,TCP  ,OPENSTACK_NET,49827,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,2017,15,3
1296,2017-03-17 22:29:16.405,0.0,TCP  ,EXT_SERVER,8443,13277_50,26542.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,17,3
1297,2017-03-21 22:02:04.979,0.0,TCP  ,EXT_SERVER,23,19299_112,19758.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,21,3
1298,2017-03-16 05:48:13.443,0.062,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,52048.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,16,3
1299,2017-03-20 06:43:42.183,0.056,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,55721.0,7,     639,1,.AP.SF,0,normal,---,---,---,2017,20,3
1300,2017-03-16 19:54:37.181,30.997,TCP  ,EXT_SERVER,80,12875_68,562.0,6,     264,1,.A..S.,0,unknown,---,---,---,2017,16,3
1301,2017-03-17 11:03:08.543,8.966,TCP  ,EXT_SERVER,22,10012_231,35337.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,17,3
1302,2017-03-18 16:13:40.572,0.05,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64963.0,7,     556,1,.AP.SF,0,normal,---,---,---,2017,18,3
1303,2017-03-21 00:20:49.535,9.746,TCP  ,EXT_SERVER,22,10006_27,19585.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
1304,2017-03-18 01:27:19.386,9.845,TCP  ,10054_208,49459,EXT_SERVER,22.0,17,    2267,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
1305,2017-03-20 08:37:42.601,0.056,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,57664.0,7,     639,1,.AP.SF,0,normal,---,---,---,2017,20,3
1306,2017-03-18 17:43:27.689,0.0,ICMP ,10177_44,0,EXT_SERVER,8.0,1,      46,1,......,0,suspicious,---,---,---,2017,18,3
1307,2017-03-18 02:53:09.445,9.323,TCP  ,10054_208,36461,EXT_SERVER,22.0,15,    2163,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
1308,2017-03-18 11:50:01.494,9.23,TCP  ,10054_249,48328,EXT_SERVER,22.0,17,    2267,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
1309,2017-03-18 20:46:20.453,30.997,TCP  ,EXT_SERVER,80,15588_32,3726.0,6,     264,1,.A..S.,0,unknown,---,---,---,2017,18,3
1310,2017-03-15 18:21:13.397,0.053,TCP  ,OPENSTACK_NET,56539,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,2017,15,3
1311,2017-03-18 09:30:10.497,0.0,TCP  ,14970_119,53907,EXT_SERVER,5358.0,1,      46,1,....S.,0,suspicious,---,---,---,2017,18,3
1312,2017-03-17 03:51:40.697,0.058,TCP  ,OPENSTACK_NET,51287,EXT_SERVER,8000.0,5,     533,1,.AP.SF,0,normal,---,---,---,2017,17,3
1313,2017-03-21 00:24:05.397,9.83,TCP  ,10006_27,31581,EXT_SERVER,22.0,16,    2215,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
1314,2017-03-18 22:22:54.348,30.998,TCP  ,15588_32,65035,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---,2017,18,3
1315,2017-03-20 23:57:22.690,31.977,TCP  ,EXT_SERVER,22,10004_36,24866.0,7,     420,1,.A..S.,0,suspicious,---,---,---,2017,20,3
1316,2017-03-15 18:03:26.535,132.552,TCP  ,EXT_SERVER,22,10004_36,43909.0,11,    5648,1,.AP.SF,0,suspicious,---,---,---,2017,15,3
1317,2017-03-20 21:36:30.082,10.025,TCP  ,10012_231,57209,EXT_SERVER,22.0,15,    2163,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
1318,2017-03-20 23:06:40.217,0.107,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,65011.0,7,    1725,1,.AP.SF,0,normal,---,---,---,2017,20,3
1319,2017-03-16 19:32:06.141,0.0,ICMP ,10118_90,0,EXT_SERVER,8.0,1,      46,1,......,0,suspicious,---,---,---,2017,16,3
1320,2017-03-16 00:52:24.202,6.341,TCP  ,EXT_SERVER,22,10004_36,63160.0,9,    4445,1,.AP.S.,0,suspicious,---,---,---,2017,16,3
1321,2017-03-15 15:51:13.447,0.059,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,56569.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,15,3
1322,2017-03-18 19:27:50.398,7.83,TCP  ,EXT_SERVER,22,10223_107,34073.0,20,    3305,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
1323,2017-03-17 00:35:59.712,0.0,TCP  ,13107_124,10002,EXT_SERVER,23.0,1,      46,1,....S.,0,suspicious,---,---,---,2017,17,3
1324,2017-03-20 14:47:59.067,10.707,TCP  ,EXT_SERVER,22,10008_104,60807.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
1325,2017-03-15 01:07:10.319,9.8,TCP  ,EXT_SERVER,22,10008_104,38580.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,15,3
1326,2017-03-16 04:45:48.977,8.818,TCP  ,EXT_SERVER,22,10012_231,55213.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,16,3
1327,2017-03-20 14:25:54.027,9.236,TCP  ,EXT_SERVER,22,10008_114,42006.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
1328,2017-03-19 20:37:42.365,0.045,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,61648.0,7,     639,1,.AP.SF,0,normal,---,---,---,2017,19,3
1329,2017-03-18 01:35:18.670,10.64,TCP  ,EXT_SERVER,22,10527_71,38054.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
1330,2017-03-19 11:07:40.254,0.075,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,52918.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,19,3
1331,2017-03-21 09:25:42.189,0.057,TCP  ,OPENSTACK_NET,62006,EXT_SERVER,8000.0,6,     614,1,.AP.SF,0,normal,---,---,---,2017,21,3
1332,2017-03-20 22:58:40.246,0.067,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64876.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,20,3
1333,2017-03-19 06:37:40.256,0.047,TCP  ,OPENSTACK_NET,58692,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,2017,19,3
1334,2017-03-16 21:58:40.575,0.059,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,61588.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,16,3
1335,2017-03-18 18:46:40.251,0.059,TCP  ,OPENSTACK_NET,62780,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,2017,18,3
1336,2017-03-18 02:37:37.373,24.387,TCP  ,14105_47,40622,EXT_SERVER,22.0,28,    3108,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
1337,2017-03-18 02:54:34.762,8.666,TCP  ,10054_208,44623,EXT_SERVER,22.0,15,    2163,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
1338,2017-03-18 20:15:50.140,121.95,TCP  ,EXT_SERVER,22,10004_36,19353.0,13,    6847,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
1339,2017-03-20 01:50:22.958,121.65,TCP  ,EXT_SERVER,22,10004_36,38617.0,7,    2373,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
1340,2017-03-15 14:19:10.099,644.199,TCP  ,11030_167,134,EXT_SERVER,80.0,6,     276,1,....S.,0,unknown,---,---,---,2017,15,3
1341,2017-03-20 09:48:58.397,0.0,TCP  ,EXT_SERVER,23,17474_3,29326.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,20,3
1342,2017-03-21 06:36:47.405,13.943,TCP  ,18510_188,36541,EXT_SERVER,22.0,17,    2000,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
1343,2017-03-19 08:22:11.080,6.876,TCP  ,10004_36,37326,EXT_SERVER,22.0,8,    1095,1,.APRSF,0,suspicious,---,---,---,2017,19,3
1344,2017-03-16 07:07:35.169,0.074,TCP  ,OPENSTACK_NET,52211,EXT_SERVER,8000.0,6,     589,1,.AP.SF,0,normal,---,---,---,2017,16,3
1345,2017-03-18 16:25:42.183,0.055,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,60345.0,7,     639,1,.AP.SF,0,normal,---,---,---,2017,18,3
1346,2017-03-17 00:25:40.574,0.051,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64104.0,7,     556,1,.AP.SF,0,normal,---,---,---,2017,17,3
1347,2017-03-18 10:06:52.617,0.0,TCP  ,EXT_SERVER,23,15004_250,16679.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,18,3
1348,2017-03-21 19:15:45.638,17.417,TCP  ,14105_56,44664,EXT_SERVER,22.0,24,    2900,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
